platform;slug;name;released;background_image;genre
Nintendo 3DS;olliolli;OlliOlli;2014-01-21;https://media.rawg.io/media/games/0df/0df3e72c789c89f7e29fe776acb40cfa.jpg;Action, Arcade, Sports, Indie, Platformer
macOS;olliolli;OlliOlli;2014-01-21;https://media.rawg.io/media/games/0df/0df3e72c789c89f7e29fe776acb40cfa.jpg;Action, Arcade, Sports, Indie, Platformer
Linux;olliolli;OlliOlli;2014-01-21;https://media.rawg.io/media/games/0df/0df3e72c789c89f7e29fe776acb40cfa.jpg;Action, Arcade, Sports, Indie, Platformer
PlayStation 3;olliolli;OlliOlli;2014-01-21;https://media.rawg.io/media/games/0df/0df3e72c789c89f7e29fe776acb40cfa.jpg;Action, Arcade, Sports, Indie, Platformer
PS Vita;olliolli;OlliOlli;2014-01-21;https://media.rawg.io/media/games/0df/0df3e72c789c89f7e29fe776acb40cfa.jpg;Action, Arcade, Sports, Indie, Platformer
Wii U;olliolli;OlliOlli;2014-01-21;https://media.rawg.io/media/games/0df/0df3e72c789c89f7e29fe776acb40cfa.jpg;Action, Arcade, Sports, Indie, Platformer
PC;lost-planet-2;Lost Planet 2;2010-05-11;https://media.rawg.io/media/games/178/1783e3c7516c4b4c081545cdc3e10e5a.jpg;Shooter, Adventure, Action
Xbox One;lost-planet-2;Lost Planet 2;2010-05-11;https://media.rawg.io/media/games/178/1783e3c7516c4b4c081545cdc3e10e5a.jpg;Shooter, Adventure, Action
Xbox 360;lost-planet-2;Lost Planet 2;2010-05-11;https://media.rawg.io/media/games/178/1783e3c7516c4b4c081545cdc3e10e5a.jpg;Shooter, Adventure, Action
PlayStation 3;lost-planet-2;Lost Planet 2;2010-05-11;https://media.rawg.io/media/games/178/1783e3c7516c4b4c081545cdc3e10e5a.jpg;Shooter, Adventure, Action
PC;the-saboteur;The Saboteur;2009-12-04;https://media.rawg.io/media/games/e3c/e3ce1e24d0ee02dfbb75b5692042127d.jpg;Shooter, Adventure, Action
Xbox 360;the-saboteur;The Saboteur;2009-12-04;https://media.rawg.io/media/games/e3c/e3ce1e24d0ee02dfbb75b5692042127d.jpg;Shooter, Adventure, Action
PlayStation 3;the-saboteur;The Saboteur;2009-12-04;https://media.rawg.io/media/games/e3c/e3ce1e24d0ee02dfbb75b5692042127d.jpg;Shooter, Adventure, Action
PC;sacred-3;Sacred 3;2014-07-31;https://media.rawg.io/media/screenshots/79b/79bcdd4724582082bebdfc106c939d94.jpg;Action, RPG
Xbox 360;sacred-3;Sacred 3;2014-07-31;https://media.rawg.io/media/screenshots/79b/79bcdd4724582082bebdfc106c939d94.jpg;Action, RPG
PlayStation 3;sacred-3;Sacred 3;2014-07-31;https://media.rawg.io/media/screenshots/79b/79bcdd4724582082bebdfc106c939d94.jpg;Action, RPG
PlayStation 4;singstar;SingStar;2014-10-28;https://media.rawg.io/media/screenshots/8c3/8c312247dac2ef29cb69bc9995991e5c.jpg;
PlayStation 3;singstar;SingStar;2014-10-28;https://media.rawg.io/media/screenshots/8c3/8c312247dac2ef29cb69bc9995991e5c.jpg;
PC;timeshift;TimeShift;2007-10-29;https://media.rawg.io/media/games/7ad/7adc6352280fe0e6626902e444e22195.jpg;Indie, Shooter, Adventure, Action
Xbox 360;timeshift;TimeShift;2007-10-29;https://media.rawg.io/media/games/7ad/7adc6352280fe0e6626902e444e22195.jpg;Indie, Shooter, Adventure, Action
PlayStation 3;timeshift;TimeShift;2007-10-29;https://media.rawg.io/media/games/7ad/7adc6352280fe0e6626902e444e22195.jpg;Indie, Shooter, Adventure, Action
PC;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
PlayStation 4;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
Xbox One;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
Nintendo 3DS;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
macOS;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
Linux;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
Xbox 360;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
PlayStation 3;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
PS Vita;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
Wii U;mighty-no-9;Mighty No. 9;2016-06-21;https://media.rawg.io/media/games/fb0/fb05d26860505d5bc58619f9b8359c15.jpeg;Adventure, Action
PC;lightning-returns-final-fantasy-xiii-2;LIGHTNING RETURNS: FINAL FANTASY XIII;2015-12-10;https://media.rawg.io/media/games/7ce/7ce5be7bf734dc4246b5e8293436c1d3.jpg;RPG
PlayStation 3;lightning-returns-final-fantasy-xiii-2;LIGHTNING RETURNS: FINAL FANTASY XIII;2015-12-10;https://media.rawg.io/media/games/7ce/7ce5be7bf734dc4246b5e8293436c1d3.jpg;RPG
PC;street-fighter-x-tekken;STREET FIGHTER X TEKKEN;2011-09-05;https://media.rawg.io/media/games/1e2/1e23f3c3e83e8fb562c58408b3d5fd63.jpg;Action, Fighting
iOS;street-fighter-x-tekken;STREET FIGHTER X TEKKEN;2011-09-05;https://media.rawg.io/media/games/1e2/1e23f3c3e83e8fb562c58408b3d5fd63.jpg;Action, Fighting
Xbox 360;street-fighter-x-tekken;STREET FIGHTER X TEKKEN;2011-09-05;https://media.rawg.io/media/games/1e2/1e23f3c3e83e8fb562c58408b3d5fd63.jpg;Action, Fighting
PlayStation 3;street-fighter-x-tekken;STREET FIGHTER X TEKKEN;2011-09-05;https://media.rawg.io/media/games/1e2/1e23f3c3e83e8fb562c58408b3d5fd63.jpg;Action, Fighting
PS Vita;street-fighter-x-tekken;STREET FIGHTER X TEKKEN;2011-09-05;https://media.rawg.io/media/games/1e2/1e23f3c3e83e8fb562c58408b3d5fd63.jpg;Action, Fighting
PC;the-king-of-fighters-xiii;The King of Fighters XIII;2011-11-18;https://media.rawg.io/media/screenshots/ad7/ad7b8d629f5df8f26d3924111cce87cd.jpg;Arcade, Action, Fighting
Xbox 360;the-king-of-fighters-xiii;The King of Fighters XIII;2011-11-18;https://media.rawg.io/media/screenshots/ad7/ad7b8d629f5df8f26d3924111cce87cd.jpg;Arcade, Action, Fighting
PlayStation 3;the-king-of-fighters-xiii;The King of Fighters XIII;2011-11-18;https://media.rawg.io/media/screenshots/ad7/ad7b8d629f5df8f26d3924111cce87cd.jpg;Arcade, Action, Fighting
PC;dragon-age-origins-awakening;Dragon Age: Origins Awakening;2010-03-16;https://media.rawg.io/media/games/736/736e1e2e7670169114a48b5f65f66bdb.jpg;RPG
macOS;dragon-age-origins-awakening;Dragon Age: Origins Awakening;2010-03-16;https://media.rawg.io/media/games/736/736e1e2e7670169114a48b5f65f66bdb.jpg;RPG
Xbox 360;dragon-age-origins-awakening;Dragon Age: Origins Awakening;2010-03-16;https://media.rawg.io/media/games/736/736e1e2e7670169114a48b5f65f66bdb.jpg;RPG
PlayStation 3;dragon-age-origins-awakening;Dragon Age: Origins Awakening;2010-03-16;https://media.rawg.io/media/games/736/736e1e2e7670169114a48b5f65f66bdb.jpg;RPG
PC;double-dragon-neon;Double Dragon: Neon;2012-09-11;https://media.rawg.io/media/screenshots/7a4/7a48f6e1f542f41c7866b3beacb7a189.jpg;Arcade, Indie, Adventure, Action
Xbox 360;double-dragon-neon;Double Dragon: Neon;2012-09-11;https://media.rawg.io/media/screenshots/7a4/7a48f6e1f542f41c7866b3beacb7a189.jpg;Arcade, Indie, Adventure, Action
PlayStation 3;double-dragon-neon;Double Dragon: Neon;2012-09-11;https://media.rawg.io/media/screenshots/7a4/7a48f6e1f542f41c7866b3beacb7a189.jpg;Arcade, Indie, Adventure, Action
PC;dirt-2;Colin McRae: DiRT 2;2009-09-08;https://media.rawg.io/media/games/9de/9de9d9c51e2867486222a7b3e0fb6062.jpg;Racing, Arcade
Nintendo DS;dirt-2;Colin McRae: DiRT 2;2009-09-08;https://media.rawg.io/media/games/9de/9de9d9c51e2867486222a7b3e0fb6062.jpg;Racing, Arcade
Xbox 360;dirt-2;Colin McRae: DiRT 2;2009-09-08;https://media.rawg.io/media/games/9de/9de9d9c51e2867486222a7b3e0fb6062.jpg;Racing, Arcade
PlayStation 3;dirt-2;Colin McRae: DiRT 2;2009-09-08;https://media.rawg.io/media/games/9de/9de9d9c51e2867486222a7b3e0fb6062.jpg;Racing, Arcade
PSP;dirt-2;Colin McRae: DiRT 2;2009-09-08;https://media.rawg.io/media/games/9de/9de9d9c51e2867486222a7b3e0fb6062.jpg;Racing, Arcade
Wii;dirt-2;Colin McRae: DiRT 2;2009-09-08;https://media.rawg.io/media/games/9de/9de9d9c51e2867486222a7b3e0fb6062.jpg;Racing, Arcade
PC;the-orange-box;The Orange Box;2008-01-01;https://media.rawg.io/media/games/55a/55a685051caa3d478836fa7c1d074694.jpg;Shooter
macOS;the-orange-box;The Orange Box;2008-01-01;https://media.rawg.io/media/games/55a/55a685051caa3d478836fa7c1d074694.jpg;Shooter
Linux;the-orange-box;The Orange Box;2008-01-01;https://media.rawg.io/media/games/55a/55a685051caa3d478836fa7c1d074694.jpg;Shooter
Xbox 360;the-orange-box;The Orange Box;2008-01-01;https://media.rawg.io/media/games/55a/55a685051caa3d478836fa7c1d074694.jpg;Shooter
PlayStation 3;the-orange-box;The Orange Box;2008-01-01;https://media.rawg.io/media/games/55a/55a685051caa3d478836fa7c1d074694.jpg;Shooter
PC;badland-game-of-the-year-edition;BADLAND: Game of the Year Edition;2015-05-26;https://media.rawg.io/media/screenshots/6a3/6a3ee4e7f0466634bf2aec806688f7cf.jpg;Indie, Adventure, Action
PlayStation 4;badland-game-of-the-year-edition;BADLAND: Game of the Year Edition;2015-05-26;https://media.rawg.io/media/screenshots/6a3/6a3ee4e7f0466634bf2aec806688f7cf.jpg;Indie, Adventure, Action
iOS;badland-game-of-the-year-edition;BADLAND: Game of the Year Edition;2015-05-26;https://media.rawg.io/media/screenshots/6a3/6a3ee4e7f0466634bf2aec806688f7cf.jpg;Indie, Adventure, Action
macOS;badland-game-of-the-year-edition;BADLAND: Game of the Year Edition;2015-05-26;https://media.rawg.io/media/screenshots/6a3/6a3ee4e7f0466634bf2aec806688f7cf.jpg;Indie, Adventure, Action
Linux;badland-game-of-the-year-edition;BADLAND: Game of the Year Edition;2015-05-26;https://media.rawg.io/media/screenshots/6a3/6a3ee4e7f0466634bf2aec806688f7cf.jpg;Indie, Adventure, Action
PlayStation 3;badland-game-of-the-year-edition;BADLAND: Game of the Year Edition;2015-05-26;https://media.rawg.io/media/screenshots/6a3/6a3ee4e7f0466634bf2aec806688f7cf.jpg;Indie, Adventure, Action
PS Vita;badland-game-of-the-year-edition;BADLAND: Game of the Year Edition;2015-05-26;https://media.rawg.io/media/screenshots/6a3/6a3ee4e7f0466634bf2aec806688f7cf.jpg;Indie, Adventure, Action
PC;dead-or-alive-5-last-round-core-fighters;DEAD OR ALIVE 5 Last Round: Core Fighters;2013-09-03;https://media.rawg.io/media/screenshots/8c4/8c44bf4c09f224dc6341c4f22cbd67ff.jpg;Action, Fighting
Xbox One;dead-or-alive-5-last-round-core-fighters;DEAD OR ALIVE 5 Last Round: Core Fighters;2013-09-03;https://media.rawg.io/media/screenshots/8c4/8c44bf4c09f224dc6341c4f22cbd67ff.jpg;Action, Fighting
PlayStation 4;dead-or-alive-5-last-round-core-fighters;DEAD OR ALIVE 5 Last Round: Core Fighters;2013-09-03;https://media.rawg.io/media/screenshots/8c4/8c44bf4c09f224dc6341c4f22cbd67ff.jpg;Action, Fighting
PlayStation 3;dead-or-alive-5-last-round-core-fighters;DEAD OR ALIVE 5 Last Round: Core Fighters;2013-09-03;https://media.rawg.io/media/screenshots/8c4/8c44bf4c09f224dc6341c4f22cbd67ff.jpg;Action, Fighting
PC;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
Xbox One;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
PlayStation 4;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
Nintendo Switch;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
iOS;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
Android;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
macOS;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
Linux;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
PlayStation 3;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
PS Vita;crimsonland;Crimsonland;2003-06-11;https://media.rawg.io/media/screenshots/adf/adfa87c6b78fe175e7441fabd89ad75d.jpeg;Shooter, Indie, Action, RPG
PC;the-jackbox-party-pack;The Jackbox Party Pack;2014-11-18;https://media.rawg.io/media/games/d3f/d3f9638e581b01d872bec784aaa9bdad.jpg;Casual, Strategy, Card, Indie, Board Games
Xbox One;the-jackbox-party-pack;The Jackbox Party Pack;2014-11-18;https://media.rawg.io/media/games/d3f/d3f9638e581b01d872bec784aaa9bdad.jpg;Casual, Strategy, Card, Indie, Board Games
PlayStation 4;the-jackbox-party-pack;The Jackbox Party Pack;2014-11-18;https://media.rawg.io/media/games/d3f/d3f9638e581b01d872bec784aaa9bdad.jpg;Casual, Strategy, Card, Indie, Board Games
Nintendo Switch;the-jackbox-party-pack;The Jackbox Party Pack;2014-11-18;https://media.rawg.io/media/games/d3f/d3f9638e581b01d872bec784aaa9bdad.jpg;Casual, Strategy, Card, Indie, Board Games
macOS;the-jackbox-party-pack;The Jackbox Party Pack;2014-11-18;https://media.rawg.io/media/games/d3f/d3f9638e581b01d872bec784aaa9bdad.jpg;Casual, Strategy, Card, Indie, Board Games
Xbox 360;the-jackbox-party-pack;The Jackbox Party Pack;2014-11-18;https://media.rawg.io/media/games/d3f/d3f9638e581b01d872bec784aaa9bdad.jpg;Casual, Strategy, Card, Indie, Board Games
PlayStation 3;the-jackbox-party-pack;The Jackbox Party Pack;2014-11-18;https://media.rawg.io/media/games/d3f/d3f9638e581b01d872bec784aaa9bdad.jpg;Casual, Strategy, Card, Indie, Board Games
PC;tales-of-symphonia;Tales of Symphonia (2014);2014-02-25;https://media.rawg.io/media/screenshots/1cc/1cc5de44a7cc16510f7a139ae5493b6d.jpg;Adventure, RPG
PlayStation 3;tales-of-symphonia;Tales of Symphonia (2014);2014-02-25;https://media.rawg.io/media/screenshots/1cc/1cc5de44a7cc16510f7a139ae5493b6d.jpg;Adventure, RPG
Wii;tales-of-symphonia;Tales of Symphonia (2014);2014-02-25;https://media.rawg.io/media/screenshots/1cc/1cc5de44a7cc16510f7a139ae5493b6d.jpg;Adventure, RPG
PlayStation 3;playstation-all-stars-battle-royale;PlayStation All-Stars Battle Royale;2012-11-20;https://media.rawg.io/media/games/596/596215939911a0d97facfc224b1bca30.jpg;Family, Massively Multiplayer, Arcade, Fighting
PS Vita;playstation-all-stars-battle-royale;PlayStation All-Stars Battle Royale;2012-11-20;https://media.rawg.io/media/games/596/596215939911a0d97facfc224b1bca30.jpg;Family, Massively Multiplayer, Arcade, Fighting
PC;transformers-dev;TRANSFORMERS: Devastation;2015-10-06;https://media.rawg.io/media/games/c61/c612691165b2c4ce7782aca7f23a6f3d.jpg;Adventure, Action
Xbox One;transformers-dev;TRANSFORMERS: Devastation;2015-10-06;https://media.rawg.io/media/games/c61/c612691165b2c4ce7782aca7f23a6f3d.jpg;Adventure, Action
PlayStation 4;transformers-dev;TRANSFORMERS: Devastation;2015-10-06;https://media.rawg.io/media/games/c61/c612691165b2c4ce7782aca7f23a6f3d.jpg;Adventure, Action
Xbox 360;transformers-dev;TRANSFORMERS: Devastation;2015-10-06;https://media.rawg.io/media/games/c61/c612691165b2c4ce7782aca7f23a6f3d.jpg;Adventure, Action
PlayStation 3;transformers-dev;TRANSFORMERS: Devastation;2015-10-06;https://media.rawg.io/media/games/c61/c612691165b2c4ce7782aca7f23a6f3d.jpg;Adventure, Action
PC;ultimate-marvel-vs-capcom-3;Ultimate Marvel vs. Capcom 3;2011-11-15;https://media.rawg.io/media/games/106/10679840f87dba8f493612d9d542d566.jpeg;Fighting
Xbox One;ultimate-marvel-vs-capcom-3;Ultimate Marvel vs. Capcom 3;2011-11-15;https://media.rawg.io/media/games/106/10679840f87dba8f493612d9d542d566.jpeg;Fighting
PlayStation 4;ultimate-marvel-vs-capcom-3;Ultimate Marvel vs. Capcom 3;2011-11-15;https://media.rawg.io/media/games/106/10679840f87dba8f493612d9d542d566.jpeg;Fighting
Xbox 360;ultimate-marvel-vs-capcom-3;Ultimate Marvel vs. Capcom 3;2011-11-15;https://media.rawg.io/media/games/106/10679840f87dba8f493612d9d542d566.jpeg;Fighting
PlayStation 3;ultimate-marvel-vs-capcom-3;Ultimate Marvel vs. Capcom 3;2011-11-15;https://media.rawg.io/media/games/106/10679840f87dba8f493612d9d542d566.jpeg;Fighting
PC;gotham-city-impostors;Gotham City Impostors;2012-02-07;https://media.rawg.io/media/games/c11/c119cc720082bb941218a41c5f6ed796.jpg;Shooter, Action
Xbox 360;gotham-city-impostors;Gotham City Impostors;2012-02-07;https://media.rawg.io/media/games/c11/c119cc720082bb941218a41c5f6ed796.jpg;Shooter, Action
PlayStation 3;gotham-city-impostors;Gotham City Impostors;2012-02-07;https://media.rawg.io/media/games/c11/c119cc720082bb941218a41c5f6ed796.jpg;Shooter, Action
PC;enslaved;Enslaved: Odyssey to the West;2010-10-05;https://media.rawg.io/media/games/f9e/f9e94108f254649089ffbbfe9140d638.jpg;Adventure, Action
Xbox 360;enslaved;Enslaved: Odyssey to the West;2010-10-05;https://media.rawg.io/media/games/f9e/f9e94108f254649089ffbbfe9140d638.jpg;Adventure, Action
PlayStation 3;enslaved;Enslaved: Odyssey to the West;2010-10-05;https://media.rawg.io/media/games/f9e/f9e94108f254649089ffbbfe9140d638.jpg;Adventure, Action
PC;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
Xbox One;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
iOS;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
Android;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
Nintendo 3DS;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
Xbox 360;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
PlayStation 3;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
Wii;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
GameCube;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
Genesis;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
Game Gear;sonic-the-hedgehog-2;Sonic the Hedgehog 2;1992-11-21;https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg;Platformer, Arcade, Action
PC;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
Xbox One;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
PlayStation 4;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
Nintendo Switch;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
iOS;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
Android;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
macOS;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
Linux;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
PlayStation 3;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
PS Vita;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
Wii U;sky-force-anniversary;Sky Force Anniversary;2015-04-29;https://media.rawg.io/media/screenshots/eec/eec2814d3b70f84c35714d9e2faa3656.jpg;Casual, Indie, Arcade, Action
Nintendo Switch;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
iOS;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
Nintendo DS;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
Xbox 360;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
PlayStation 3;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
PlayStation 2;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
PSP;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
Wii;star-wars-the-force-unleashed;Star Wars: The Force Unleashed;2008-09-16;https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg;Adventure, Action
PC;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
Xbox One;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
PlayStation 4;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
Nintendo Switch;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
iOS;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
macOS;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
Xbox 360;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
PlayStation 3;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
Wii U;slender-the-arrival;Slender: The Arrival;2013-03-26;https://media.rawg.io/media/games/075/075356e985aa6918c30442c1bc2046a6.jpg;Indie, Adventure, Action
PC;killer-is-dead;KILLER IS DEAD;2013-08-01;https://media.rawg.io/media/games/540/54027b1cc2caa3b5a1426cde0d6f60e9.jpg;Adventure, Action
Xbox One;killer-is-dead;KILLER IS DEAD;2013-08-01;https://media.rawg.io/media/games/540/54027b1cc2caa3b5a1426cde0d6f60e9.jpg;Adventure, Action
Xbox 360;killer-is-dead;KILLER IS DEAD;2013-08-01;https://media.rawg.io/media/games/540/54027b1cc2caa3b5a1426cde0d6f60e9.jpg;Adventure, Action
PlayStation 3;killer-is-dead;KILLER IS DEAD;2013-08-01;https://media.rawg.io/media/games/540/54027b1cc2caa3b5a1426cde0d6f60e9.jpg;Adventure, Action
PC;metal-slug-x;Metal Slug X;1999-02-28;https://media.rawg.io/media/screenshots/f1b/f1b0278f9274c835814a4bdbbd5d0cee.jpg;Casual, Arcade, Action, Fighting
iOS;metal-slug-x;Metal Slug X;1999-02-28;https://media.rawg.io/media/screenshots/f1b/f1b0278f9274c835814a4bdbbd5d0cee.jpg;Casual, Arcade, Action, Fighting
